Burgundy Hospitality pvt ltd,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149
1120,CLASSIC HOT CHOCOLATE,CLA HOT CHO,HCHO,CAFE - BEVERAGES,Hot Chocolate,,,,,ITEM,,HOT CHOCOLATE,RECIPE,MFR,,,50.5,360,360,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,50.5,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1121,ICED AMERICANO,ICE AME,IAME,CAFE - BEVERAGES,Iced Coffee,,,,,ITEM,,,RECIPE,MFR,,,34.77,250,250,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,34.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1122,ICED LATTE (SWEETENED),ICE LAT (SW,ILATSW,CAFE - BEVERAGES,Iced Coffee,,,,,ITEM,,,Recipe,MFR,,,1,300,300,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1123,ICED LATTE (UNSWEETENED),ICE LAT (UN,ILATUN,CAFE - BEVERAGES,Iced Coffee,,,,,ITEM,,,Recipe,MFR,,,1,300,300,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1124,LATTE DOUBLE,LAT DOU,LDOU,CAFE - BEVERAGES,Coffee,,,,,,,,,MFR,,,41.77,300,300,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,0,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,41.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Show Multiple Batch Lov,MIGRATION,,,,,
1125,LATTE SINGLE,LAT SIN,LSIN,CAFE - BEVERAGES,Coffee,,,,,ITEM,,,Recipe,MFR,,,1,260,260,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1126,MACCHIATO,MAC,MACC,CAFE - BEVERAGES,Coffee,,,,,ITEM,,,RECIPE,MFR,,,41.77,280,280,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,41.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1127,MOCHA,MOC,MOCH,CAFE - BEVERAGES,Coffee,,,,,ITEM,,,RECIPE,MFR,,,65.77,350,350,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,65.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1128,AMERICANO TA,AME TA,ATA,CAFE - BEVERAGES,Coffee,TAKE AWAY,,,,ITEM,,COFFEES,RECIPE,MFR,,,34.77,250,250,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,34.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1129,BABYCHINO TA,BAB TA,BTA,CAFE - BEVERAGES,Hot Chocolate,TAKE AWAY,,,,ITEM,,COFFEES,RECIPE,MFR,,,18.5,190,190,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,18.5,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1130,CAPPUCCINO TA,CAP TA,CCTA,CAFE - BEVERAGES,Coffee,TAKE AWAY,,,,ITEM,,COFFEES,RECIPE,MFR,,,41.77,300,300,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,41.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1131,COLD BREW  REGULAR TA,COL BRE REG TA,CBRE RE,CAFE - BEVERAGES,Iced Coffee,TAKE AWAY,,,,ITEM,,,RECIPE,MFR,,,34.77,290,290,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,34.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1132,COLD BREW CINNAMON MILK TA,COL BRE CIN MIL TA,CBRCN,CAFE - BEVERAGES,Iced Coffee,Take Away,,,,ITEM,,,Recipe,MFR,,,1,231,231,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1133,COLD BREW CINNAMON STILL TA,COL BRE CIN STI TA,CBRECI,CAFE - BEVERAGES,Iced Coffee,TAKE AWAY,,,,ITEM,,,RECIPE,MFR,,,31.27,290,290,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,31.27,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1134,COLD BREW CINNAMON SWEETENED TA,COL BRE CIN SWE TA,CBRECIN,CAFE - BEVERAGES,Iced Coffee,Take Away,,,,ITEM,,COFFEES,Recipe,MFR,,,1,231,231,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1135,COLD BREW MILK TA,COL BRE MIL TA,CBREMIL,CAFE - BEVERAGES,Iced Coffee,Take Away,,,,ITEM,,,Recipe,MFR,,,1,231,231,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1136,COLD BREW STILL TA,COL BRE STI TA,CBRESTI,CAFE - BEVERAGES,Iced Coffee,Take Away,,,,ITEM,,,Recipe,MFR,,,1,231,231,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1137,COLD BREW SWEETENED TA,COL BRE SWE TA,CBRESWE,CAFE - BEVERAGES,Iced Coffee,Take Away,,,,ITEM,,COFFEES,Recipe,MFR,,,1,205,205,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1138,CORTADO TA,COR TA,CORTA,CAFE - BEVERAGES,Coffee,TAKE AWAY,,,,ITEM,,COFFEES,RECIPE,MFR,,,41.77,210,210,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,41.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1139,ESPRESSO EXTRA SHOT TA,ESP EXT SHO TA,EEXTSHO,CAFE - BEVERAGES,Coffee,Take Away,,,,ITEM,,,Recipe,MFR,,,1,70,70,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,INACTIVE,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1140,ESPRESSO TA,ESP TA,ETA,CAFE - BEVERAGES,Coffee,TAKE AWAY,,,,ITEM,,COFFEES,RECIPE,MFR,,,31.27,250,250,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,31.27,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1141,FLAT WHITE TA,FLA WHI TA,FWHITA,CAFE - BEVERAGES,Coffee,TAKE AWAY,,,,ITEM,,COFFEES,RECIPE,MFR,,,41.77,300,300,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,41.77,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1142,HOT CHOCOLATE TA,HOT CHO TA,HCHOTA,CAFE - BEVERAGES,Hot Chocolate,TAKE AWAY,,,,ITEM,,,RECIPE,MFR,,,50.5,360,360,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,Yes,No,0,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,50.5,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
1143,ICED LATTE (SWEETENED) TA,ICE LAT (SW TA,ILAT(SW,CAFE - BEVERAGES,Iced Coffee,Take Away,,,,ITEM,,COFFEES,Recipe,MFR,,,1,300,300,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
1144,ICED LATTE (UNSWEETENED) TA,ICE LAT (UN TA,ILAT(UN,CAFE - BEVERAGES,Iced Coffee,Take Away,,,,ITEM,,,Recipe,MFR,,,1,300,300,0,0,3,0,YES,NO,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,MRP,0,MRP,0,27AAFCB1863N1ZC,N0,365,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,,Yes,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,,MIGRATION,,,,,
